TeamID,Team Name,Season,Number Wins,Number Losses,PPG,PPGA
1279,Mississippi,1987,13,13,70.0384615385,68.6153846154
1279,Mississippi,1988,11,16,67.0,71.1111111111
1279,Mississippi,1989,14,14,75.2142857143,75.25
1279,Mississippi,1990,13,16,75.9310344828,78.3448275862
1279,Mississippi,1991,9,19,73.7857142857,77.8214285714
1279,Mississippi,1992,10,17,80.2962962963,81.4444444444
1279,Mississippi,1993,7,18,68.88,79.0
1279,Mississippi,1994,11,13,70.9166666667,75.5833333333
1279,Mississippi,1995,8,19,69.5555555556,73.037037037
1279,Mississippi,1996,11,15,68.5,67.5
1279,Mississippi,1997,19,8,70.5555555556,63.8888888889
1279,Mississippi,1998,20,6,80.1538461538,69.5769230769
1279,Mississippi,1999,16,12,75.75,68.3928571429
1279,Mississippi,2000,16,13,71.724137931,70.7931034483
1279,Mississippi,2001,24,7,71.4516129032,64.8709677419
1279,Mississippi,2002,18,10,72.2857142857,64.5
1279,Mississippi,2003,14,15,66.6551724138,63.6551724138
1279,Mississippi,2004,13,15,63.2142857143,65.3928571429
1279,Mississippi,2005,14,17,63.8387096774,64.1290322581
1279,Mississippi,2006,14,16,65.0333333333,67.7
1279,Mississippi,2007,20,12,73.28125,69.0
1279,Mississippi,2008,21,10,79.4516129032,72.7741935484
1279,Mississippi,2009,16,15,72.7096774194,72.2903225806
1279,Mississippi,2010,21,10,77.935483871,70.0967741935
1279,Mississippi,2011,20,13,73.9090909091,68.8787878788
1279,Mississippi,2012,20,13,66.1212121212,65.2727272727
1279,Mississippi,2013,26,8,77.8823529412,67.2647058824
1279,Mississippi,2014,19,14,75.2121212121,72.7272727273
1279,Mississippi,2015,20,12,72.625,67.5
1279,Mississippi,2016,20,12,75.15625,72.0625
1279,Mississippi,2017,20,13,77.7272727273,76.0606060606
1280,Mississippi St,1985,11,15,64.1923076923,64.5384615385
1280,Mississippi St,1986,7,21,61.4642857143,67.0714285714
1280,Mississippi St,1987,3,21,54.0833333333,65.8333333333
1280,Mississippi St,1988,12,15,60.4814814815,65.2222222222
1280,Mississippi St,1989,13,15,73.8571428571,74.6428571429
1280,Mississippi St,1990,14,13,77.3333333333,76.0
1280,Mississippi St,1991,20,8,81.6428571429,74.8928571429
1280,Mississippi St,1992,14,13,76.6296296296,76.1851851852
1280,Mississippi St,1993,11,16,69.7777777778,75.1851851852
1280,Mississippi St,1994,17,10,74.9259259259,71.1111111111
1280,Mississippi St,1995,20,7,73.3703703704,63.7037037037
1280,Mississippi St,1996,22,7,74.5172413793,67.0
1280,Mississippi St,1997,11,18,64.6896551724,69.6896551724
1280,Mississippi St,1998,14,15,71.2068965517,68.5862068966
1280,Mississippi St,1999,19,12,69.5806451613,64.3548387097
1280,Mississippi St,2000,14,16,72.2666666667,70.4333333333
1280,Mississippi St,2001,16,12,75.25,70.6785714286
1280,Mississippi St,2002,26,7,74.1818181818,66.9090909091
1280,Mississippi St,2003,21,9,70.1666666667,60.1666666667
1280,Mississippi St,2004,25,3,77.1071428571,66.2857142857
1280,Mississippi St,2005,22,10,72.4375,66.0
1280,Mississippi St,2006,15,15,68.1,68.6
1280,Mississippi St,2007,18,13,76.1612903226,68.6774193548
1280,Mississippi St,2008,22,10,73.09375,65.0625
1280,Mississippi St,2009,22,12,74.0294117647,69.0294117647
1280,Mississippi St,2010,23,11,72.5588235294,64.5
1280,Mississippi St,2011,17,14,69.8387096774,70.2258064516
1280,Mississippi St,2012,21,11,71.28125,66.71875
1280,Mississippi St,2013,10,22,60.625,69.5
1280,Mississippi St,2014,14,19,67.696969697,71.303030303
1280,Mississippi St,2015,12,19,61.8709677419,64.064516129
1280,Mississippi St,2016,14,17,74.935483871,72.7741935484
1280,Mississippi St,2017,16,16,72.5,71.28125
1281,Missouri,1985,16,13,70.9310344828,70.1379310345
1281,Missouri,1986,19,12,73.9677419355,69.7419354839
1281,Missouri,1987,23,9,74.25,69.125
1281,Missouri,1988,19,10,86.9310344828,77.724137931
1281,Missouri,1989,26,7,87.4545454545,77.1818181818
1281,Missouri,1990,23,5,85.8214285714,79.7857142857
1281,Missouri,1991,19,10,79.8275862069,73.0
1281,Missouri,1992,19,8,78.1111111111,68.962962963
1281,Missouri,1993,16,13,73.4827586207,68.5862068966
1281,Missouri,1994,24,3,80.3333333333,72.8148148148
1281,Missouri,1995,19,8,77.5555555556,73.8148148148
1281,Missouri,1996,17,14,78.2258064516,75.3870967742
1281,Missouri,1997,15,17,73.84375,72.65625
1281,Missouri,1998,17,14,70.7741935484,71.1612903226
1281,Missouri,1999,20,8,72.2142857143,63.3214285714
1281,Missouri,2000,18,12,74.4,69.4666666667
1281,Missouri,2001,18,12,75.0666666667,73.0333333333
1281,Missouri,2002,21,11,79.5,72.15625
1281,Missouri,2003,21,10,71.7741935484,66.4838709677
1281,Missouri,2004,16,13,74.5517241379,72.8275862069
1281,Missouri,2005,16,16,64.1875,66.03125
1281,Missouri,2006,12,16,66.2857142857,70.4285714286
1281,Missouri,2007,18,12,77.6,71.8666666667
1281,Missouri,2008,16,16,77.125,72.25
1281,Missouri,2009,28,6,81.1176470588,66.4705882353
1281,Missouri,2010,22,10,77.5625,65.8125
1281,Missouri,2011,22,10,80.84375,71.84375
1281,Missouri,2012,30,4,80.2941176471,65.7352941176
1281,Missouri,2013,23,10,76.2424242424,66.1818181818
1281,Missouri,2014,22,11,72.8787878788,69.4848484848
1281,Missouri,2015,8,23,60.0322580645,68.1612903226
1281,Missouri,2016,10,21,68.5806451613,72.9677419355
1281,Missouri,2017,8,24,69.15625,72.90625
1282,Missouri KC,1985,0,0,0.0,0.0
1282,Missouri KC,1986,0,0,0.0,0.0
1282,Missouri KC,1987,0,0,0.0,0.0
1282,Missouri KC,1988,0,0,0.0,0.0
1282,Missouri KC,1989,0,0,0.0,0.0
1282,Missouri KC,1990,10,15,76.24,77.6
1282,Missouri KC,1991,12,13,81.0,81.76
1282,Missouri KC,1992,17,8,75.64,67.88
1282,Missouri KC,1993,11,12,77.2608695652,76.4782608696
1282,Missouri KC,1994,11,17,71.2142857143,75.5
1282,Missouri KC,1995,7,19,69.9615384615,74.9615384615
1282,Missouri KC,1996,12,15,69.9259259259,70.5185185185
1282,Missouri KC,1997,8,17,69.36,76.48
1282,Missouri KC,1998,7,18,68.08,73.92
1282,Missouri KC,1999,7,20,69.7777777778,75.4814814815
1282,Missouri KC,2000,14,13,71.8888888889,71.037037037
1282,Missouri KC,2001,13,15,62.2142857143,60.3214285714
1282,Missouri KC,2002,15,11,63.1153846154,62.1538461538
1282,Missouri KC,2003,9,20,67.8620689655,75.2413793103
1282,Missouri KC,2004,15,14,73.9655172414,70.4482758621
1282,Missouri KC,2005,14,12,72.5,71.9615384615
1282,Missouri KC,2006,13,14,70.3703703704,75.1851851852
1282,Missouri KC,2007,11,19,70.7666666667,75.4
1282,Missouri KC,2008,9,21,67.6333333333,74.2333333333
1282,Missouri KC,2009,7,24,64.7741935484,72.9677419355
1282,Missouri KC,2010,10,18,65.8571428571,72.1785714286
1282,Missouri KC,2011,15,14,69.9655172414,74.4137931034
1282,Missouri KC,2012,10,20,64.5333333333,71.2666666667
1282,Missouri KC,2013,7,24,59.7096774194,70.5806451613
1282,Missouri KC,2014,10,19,69.275862069,76.3448275862
1282,Missouri KC,2015,12,19,64.1935483871,67.1290322581
1282,Missouri KC,2016,9,19,69.1071428571,73.1785714286
1282,Missouri KC,2017,14,16,75.1666666667,79.3
1283,Missouri St,1985,13,13,69.4615384615,67.8076923077
1283,Missouri St,1986,18,7,67.72,61.64
1283,Missouri St,1987,23,5,69.9642857143,57.8571428571
1283,Missouri St,1988,20,6,71.9615384615,64.3076923077
1283,Missouri St,1989,20,9,69.5862068966,63.8275862069
1283,Missouri St,1990,22,6,77.1071428571,65.0
1283,Missouri St,1991,21,11,72.96875,67.28125
1283,Missouri St,1992,22,7,64.4137931034,56.724137931
1283,Missouri St,1993,18,10,63.5357142857,59.5
1283,Missouri St,1994,12,15,62.5925925926,62.5925925926
1283,Missouri St,1995,16,11,67.6666666667,63.2222222222
1283,Missouri St,1996,16,12,74.8571428571,72.1071428571
1283,Missouri St,1997,24,8,76.21875,71.6875
1283,Missouri St,1998,16,16,74.03125,70.21875
1283,Missouri St,1999,20,10,74.3,67.0666666667
1283,Missouri St,2000,22,10,66.625,62.6875
1283,Missouri St,2001,13,16,63.7931034483,65.4137931034
1283,Missouri St,2002,17,15,70.84375,68.21875
1283,Missouri St,2003,17,12,66.5862068966,61.4482758621
1283,Missouri St,2004,19,14,66.9393939394,63.8787878788
1283,Missouri St,2005,18,12,72.1,66.7666666667
1283,Missouri St,2006,20,8,75.3214285714,66.3928571429
1283,Missouri St,2007,21,10,73.5806451613,65.1612903226
1283,Missouri St,2008,16,16,67.1875,64.96875
1283,Missouri St,2009,11,20,60.8709677419,64.0
1283,Missouri St,2010,20,12,70.96875,65.78125
1283,Missouri St,2011,25,8,69.1818181818,62.1818181818
1283,Missouri St,2012,15,16,65.7741935484,63.5483870968
1283,Missouri St,2013,9,22,57.9032258065,65.3548387097
1283,Missouri St,2014,19,12,68.3225806452,68.6451612903
1283,Missouri St,2015,9,20,58.8965517241,65.4827586207
1283,Missouri St,2016,12,19,66.9677419355,73.064516129
1283,Missouri St,2017,16,16,71.96875,70.3125
1284,Monmouth NJ,1985,9,15,70.0833333333,74.125
1284,Monmouth NJ,1986,7,19,68.2692307692,75.6538461538
1284,Monmouth NJ,1987,5,19,65.4166666667,74.0416666667
1284,Monmouth NJ,1988,14,13,67.962962963,68.6296296296
1284,Monmouth NJ,1989,13,13,74.1538461538,74.2307692308
1284,Monmouth NJ,1990,17,12,67.0344827586,62.6896551724
1284,Monmouth NJ,1991,19,10,67.1724137931,63.3793103448
1284,Monmouth NJ,1992,20,9,64.5172413793,58.5862068966
1284,Monmouth NJ,1993,11,17,64.4642857143,66.2857142857
1284,Monmouth NJ,1994,18,11,76.0689655172,75.3448275862
1284,Monmouth NJ,1995,13,14,70.7407407407,68.2962962963
1284,Monmouth NJ,1996,20,9,69.6896551724,65.0689655172
1284,Monmouth NJ,1997,18,11,71.1724137931,65.7586206897
1284,Monmouth NJ,1998,4,23,60.1481481481,72.2962962963
1284,Monmouth NJ,1999,5,20,62.84,70.32
1284,Monmouth NJ,2000,12,16,58.0,60.7857142857
1284,Monmouth NJ,2001,21,9,70.9333333333,64.3
1284,Monmouth NJ,2002,18,12,68.4,68.1
1284,Monmouth NJ,2003,15,13,66.0,67.0714285714
1284,Monmouth NJ,2004,21,11,68.78125,66.90625
1284,Monmouth NJ,2005,16,13,63.6206896552,63.1724137931
1284,Monmouth NJ,2006,18,14,64.84375,64.0
1284,Monmouth NJ,2007,12,18,64.6,67.6
1284,Monmouth NJ,2008,7,24,59.1612903226,67.064516129
1284,Monmouth NJ,2009,8,23,62.0967741935,70.5806451613
1284,Monmouth NJ,2010,12,19,63.7419354839,66.6129032258
1284,Monmouth NJ,2011,9,21,60.6,65.8666666667
1284,Monmouth NJ,2012,12,20,66.875,75.625
1284,Monmouth NJ,2013,10,21,64.8064516129,72.6451612903
1284,Monmouth NJ,2014,11,21,69.0,73.0625
1284,Monmouth NJ,2015,18,15,64.6666666667,63.9393939394
1284,Monmouth NJ,2016,27,7,79.4117647059,71.6764705882
1284,Monmouth NJ,2017,27,6,81.1515151515,73.1212121212
1285,Montana,1985,18,7,69.6,63.92
1285,Montana,1986,18,10,73.5357142857,68.9285714286
1285,Montana,1987,14,11,74.32,73.2
1285,Montana,1988,15,11,67.8076923077,67.2307692308
1285,Montana,1989,16,11,72.4444444444,69.4444444444
1285,Montana,1990,15,11,69.6923076923,65.3461538462
1285,Montana,1991,21,7,79.3214285714,73.1428571429
1285,Montana,1992,25,3,76.3214285714,63.8928571429
1285,Montana,1993,14,11,63.64,62.28
1285,Montana,1994,15,9,76.0833333333,69.2083333333
1285,Montana,1995,17,8,75.8,70.28
1285,Montana,1996,17,8,75.68,69.84
1285,Montana,1997,17,10,73.9259259259,68.6666666667
1285,Montana,1998,12,13,67.12,67.36
1285,Montana,1999,10,14,70.0,69.9583333333
1285,Montana,2000,15,11,72.2692307692,70.3461538462
1285,Montana,2001,9,16,70.96,73.72
1285,Montana,2002,14,14,71.5714285714,73.4642857143
1285,Montana,2003,12,16,69.7142857143,71.6428571429
1285,Montana,2004,8,18,68.4615384615,73.6538461538
1285,Montana,2005,16,12,69.2857142857,69.0357142857
1285,Montana,2006,21,6,78.1481481481,71.3333333333
1285,Montana,2007,15,15,71.1666666667,70.7
1285,Montana,2008,12,16,68.5,68.3928571429
1285,Montana,2009,16,12,65.3571428571,64.3214285714
1285,Montana,2010,20,9,69.4482758621,62.1724137931
1285,Montana,2011,19,10,65.9310344828,60.7586206897
1285,Montana,2012,23,6,71.2413793103,62.2068965517
1285,Montana,2013,23,6,70.4827586207,65.6551724138
1285,Montana,2014,15,13,69.9642857143,69.25
1285,Montana,2015,18,12,70.7333333333,68.0666666667
1285,Montana,2016,18,11,72.2068965517,68.3793103448
1285,Montana,2017,16,16,74.71875,73.375
1286,Montana St,1985,9,16,69.44,71.16
1286,Montana St,1986,12,15,78.1481481481,78.1481481481
1286,Montana St,1987,18,7,84.28,78.84
1286,Montana St,1988,16,11,72.8888888889,70.0
1286,Montana St,1989,11,15,74.8076923077,78.6923076923
1286,Montana St,1990,15,12,75.4814814815,76.037037037
1286,Montana St,1991,10,16,78.8846153846,82.1923076923
1286,Montana St,1992,12,14,77.6538461538,77.6153846154
1286,Montana St,1993,7,18,65.12,69.6
1286,Montana St,1994,13,11,78.375,76.9166666667
1286,Montana St,1995,17,8,81.72,70.88
1286,Montana St,1996,19,8,81.1851851852,69.6666666667
1286,Montana St,1997,12,13,76.2,76.4
1286,Montana St,1998,15,10,76.92,70.2
1286,Montana St,1999,13,13,77.2307692308,75.6538461538
1286,Montana St,2000,7,16,73.4347826087,78.0869565217
1286,Montana St,2001,15,14,74.3793103448,72.5517241379
1286,Montana St,2002,16,9,69.8,66.44
1286,Montana St,2003,9,16,63.0,65.48
1286,Montana St,2004,12,13,67.32,68.16
1286,Montana St,2005,12,14,66.8076923077,68.2307692308
1286,Montana St,2006,13,14,73.0,74.4814814815
1286,Montana St,2007,9,19,66.3928571429,73.2142857143
1286,Montana St,2008,13,15,71.7142857143,73.6785714286
1286,Montana St,2009,13,17,65.8333333333,69.5333333333
1286,Montana St,2010,13,14,67.4444444444,68.5185185185
1286,Montana St,2011,11,18,65.275862069,69.0689655172
1286,Montana St,2012,10,17,67.037037037,72.7037037037
1286,Montana St,2013,11,17,69.25,73.4642857143
1286,Montana St,2014,12,17,65.2068965517,70.0689655172
1286,Montana St,2015,6,23,63.3793103448,72.7931034483
1286,Montana St,2016,13,17,75.9666666667,77.5333333333
1286,Montana St,2017,14,16,79.1666666667,79.4333333333
1287,Morehead St,1985,3,20,61.3913043478,73.6086956522
1287,Morehead St,1986,4,19,65.0,73.7826086957
1287,Morehead St,1987,10,14,75.9166666667,76.0
1287,Morehead St,1988,3,21,77.7083333333,86.9583333333
1287,Morehead St,1989,11,15,76.8076923077,80.2692307692
1287,Morehead St,1990,14,13,77.2962962963,77.1111111111
1287,Morehead St,1991,14,13,75.1481481481,79.3703703704
1287,Morehead St,1992,11,15,84.5769230769,87.7692307692
1287,Morehead St,1993,6,20,75.3076923077,89.5384615385
1287,Morehead St,1994,12,14,81.5769230769,87.0
1287,Morehead St,1995,13,12,73.36,73.76
1287,Morehead St,1996,3,20,68.0434782609,81.9565217391
1287,Morehead St,1997,6,19,79.76,88.72
1287,Morehead St,1998,3,23,63.5769230769,74.8846153846
1287,Morehead St,1999,11,15,75.2307692308,78.9615384615
1287,Morehead St,2000,6,18,73.9583333333,78.5416666667
1287,Morehead St,2001,10,16,70.3846153846,74.4230769231
1287,Morehead St,2002,14,11,75.52,75.56
1287,Morehead St,2003,17,9,79.5,75.3461538462
1287,Morehead St,2004,13,13,73.8846153846,76.6923076923
1287,Morehead St,2005,8,16,62.0833333333,71.9166666667
1287,Morehead St,2006,3,23,59.8461538462,74.7307692308
1287,Morehead St,2007,10,18,63.0714285714,65.6785714286
1287,Morehead St,2008,13,15,63.2857142857,68.25
1287,Morehead St,2009,17,15,69.34375,68.6875
1287,Morehead St,2010,21,10,70.1612903226,63.2580645161
1287,Morehead St,2011,22,9,68.8709677419,62.0322580645
1287,Morehead St,2012,15,15,60.8666666667,62.0333333333
1287,Morehead St,2013,13,18,70.3548387097,73.9032258065
1287,Morehead St,2014,18,13,75.064516129,73.4838709677
1287,Morehead St,2015,15,17,69.125,66.46875
1287,Morehead St,2016,17,12,70.724137931,67.8275862069
1287,Morehead St,2017,12,16,76.5714285714,78.3214285714
1288,Morgan St,1985,2,24,69.1923076923,92.4230769231
1288,Morgan St,1986,7,20,59.7777777778,71.962962963
1288,Morgan St,1987,8,20,63.8571428571,72.7857142857
1288,Morgan St,1988,9,17,72.2307692308,77.5384615385
1288,Morgan St,1989,14,13,74.2222222222,74.0740740741
1288,Morgan St,1990,7,19,75.1538461538,82.3846153846
1288,Morgan St,1991,7,22,73.3448275862,85.5517241379
1288,Morgan St,1992,6,23,73.1379310345,92.9655172414
1288,Morgan St,1993,8,17,77.96,85.64
1288,Morgan St,1994,8,20,71.1785714286,79.3571428571
1288,Morgan St,1995,5,22,68.4074074074,83.0740740741
1288,Morgan St,1996,7,20,68.6296296296,79.9259259259
1288,Morgan St,1997,9,18,67.7407407407,75.8148148148
1288,Morgan St,1998,12,16,72.6428571429,77.6785714286
1288,Morgan St,1999,14,14,66.3928571429,71.4642857143
1288,Morgan St,2000,5,24,64.9655172414,77.5862068966
1288,Morgan St,2001,6,23,67.3793103448,74.6551724138
1288,Morgan St,2002,3,25,65.3571428571,77.0
1288,Morgan St,2003,7,22,68.1724137931,76.275862069
1288,Morgan St,2004,11,16,68.6666666667,71.7407407407
1288,Morgan St,2005,14,16,65.4,67.6333333333
1288,Morgan St,2006,4,26,54.8666666667,74.3666666667
1288,Morgan St,2007,13,18,68.0,70.2903225806
1288,Morgan St,2008,21,10,67.3548387097,61.2580645161
1288,Morgan St,2009,22,11,66.9393939394,61.5757575758
1288,Morgan St,2010,27,9,76.75,70.25
1288,Morgan St,2011,17,14,66.4838709677,66.8064516129
1288,Morgan St,2012,9,20,66.6896551724,69.5517241379
1288,Morgan St,2013,17,15,67.5625,65.4375
1288,Morgan St,2014,15,16,71.4516129032,72.2258064516
1288,Morgan St,2015,7,24,61.2258064516,70.935483871
1288,Morgan St,2016,8,22,67.4333333333,72.0333333333
1288,Morgan St,2017,13,16,66.7931034483,70.6206896552
1289,Morris Brown,1985,0,0,0.0,0.0
1289,Morris Brown,1986,0,0,0.0,0.0
1289,Morris Brown,1987,0,0,0.0,0.0
1289,Morris Brown,1988,0,0,0.0,0.0
1289,Morris Brown,1989,0,0,0.0,0.0
1289,Morris Brown,1990,0,0,0.0,0.0
1289,Morris Brown,1991,0,0,0.0,0.0
1289,Morris Brown,1992,0,0,0.0,0.0
1289,Morris Brown,1993,0,0,0.0,0.0
1289,Morris Brown,1994,0,0,0.0,0.0
1289,Morris Brown,1995,0,0,0.0,0.0
1289,Morris Brown,1996,0,0,0.0,0.0
1289,Morris Brown,1997,0,0,0.0,0.0
1289,Morris Brown,1998,0,0,0.0,0.0
1289,Morris Brown,1999,0,0,0.0,0.0
1289,Morris Brown,2000,0,0,0.0,0.0
1289,Morris Brown,2001,0,0,0.0,0.0
1289,Morris Brown,2002,2,22,56.4583333333,81.0
1289,Morris Brown,2003,4,20,60.25,75.2916666667
1289,Morris Brown,2004,0,0,0.0,0.0
1289,Morris Brown,2005,0,0,0.0,0.0
1289,Morris Brown,2006,0,0,0.0,0.0
1289,Morris Brown,2007,0,0,0.0,0.0
1289,Morris Brown,2008,0,0,0.0,0.0
1289,Morris Brown,2009,0,0,0.0,0.0
1289,Morris Brown,2010,0,0,0.0,0.0
1289,Morris Brown,2011,0,0,0.0,0.0
1289,Morris Brown,2012,0,0,0.0,0.0
1289,Morris Brown,2013,0,0,0.0,0.0
1289,Morris Brown,2014,0,0,0.0,0.0
1289,Morris Brown,2015,0,0,0.0,0.0
1289,Morris Brown,2016,0,0,0.0,0.0
1289,Morris Brown,2017,0,0,0.0,0.0
1290,MS Valley St,1985,11,11,79.0454545455,73.8636363636
1290,MS Valley St,1986,18,8,72.6153846154,67.4230769231
1290,MS Valley St,1987,12,15,79.3333333333,82.9259259259
1290,MS Valley St,1988,6,19,73.56,82.92
1290,MS Valley St,1989,6,20,73.6923076923,78.5769230769
1290,MS Valley St,1990,9,17,82.6538461538,89.3076923077
1290,MS Valley St,1991,6,17,84.5652173913,92.2173913043
1290,MS Valley St,1992,14,11,83.6,81.48
1290,MS Valley St,1993,11,13,82.1666666667,83.875
1290,MS Valley St,1994,8,16,81.5,88.625
1290,MS Valley St,1995,14,10,79.9583333333,79.375
1290,MS Valley St,1996,18,6,85.7916666667,77.625
1290,MS Valley St,1997,17,10,81.6666666667,79.2222222222
1290,MS Valley St,1998,5,19,73.875,83.25
1290,MS Valley St,1999,12,12,72.2916666667,74.0416666667
1290,MS Valley St,2000,7,21,70.4642857143,78.5714285714
1290,MS Valley St,2001,16,9,79.32,75.76
1290,MS Valley St,2002,11,16,76.7407407407,79.1481481481
1290,MS Valley St,2003,14,13,75.962962963,74.5185185185
1290,MS Valley St,2004,21,6,68.6666666667,60.1481481481
1290,MS Valley St,2005,13,15,66.9642857143,65.8928571429
1290,MS Valley St,2006,9,18,60.7407407407,69.6296296296
1290,MS Valley St,2007,18,15,61.0,62.0909090909
1290,MS Valley St,2008,15,15,61.0333333333,65.6333333333
1290,MS Valley St,2009,7,25,63.40625,74.625
1290,MS Valley St,2010,8,23,63.064516129,72.8709677419
1290,MS Valley St,2011,13,19,68.3125,74.78125
1290,MS Valley St,2012,21,12,68.9090909091,69.2727272727
1290,MS Valley St,2013,5,23,63.0357142857,73.8928571429
1290,MS Valley St,2014,6,23,68.8620689655,81.5862068966
1290,MS Valley St,2015,6,26,63.90625,80.0625
1290,MS Valley St,2016,8,27,65.5142857143,77.2571428571
1290,MS Valley St,2017,7,25,69.84375,83.28125
1291,Mt St Mary's,1985,0,0,0.0,0.0
1291,Mt St Mary's,1986,0,0,0.0,0.0
1291,Mt St Mary's,1987,0,0,0.0,0.0
1291,Mt St Mary's,1988,0,0,0.0,0.0
1291,Mt St Mary's,1989,10,15,79.68,79.4
1291,Mt St Mary's,1990,16,12,77.1785714286,77.7857142857
1291,Mt St Mary's,1991,8,19,79.1851851852,84.9259259259
1291,Mt St Mary's,1992,6,22,77.3928571429,87.0357142857
1291,Mt St Mary's,1993,13,15,71.8571428571,73.9285714286
1291,Mt St Mary's,1994,14,14,79.75,78.6785714286
1291,Mt St Mary's,1995,16,12,77.3928571429,75.9642857143
1291,Mt St Mary's,1996,21,7,76.5714285714,68.7857142857
1291,Mt St Mary's,1997,14,13,71.962962963,72.3703703704
1291,Mt St Mary's,1998,13,15,71.4285714286,70.8214285714
1291,Mt St Mary's,1999,15,14,68.8275862069,69.0689655172
1291,Mt St Mary's,2000,9,20,64.9310344828,73.7586206897
1291,Mt St Mary's,2001,7,21,63.5357142857,72.1428571429
1291,Mt St Mary's,2002,3,24,60.7407407407,75.8518518519
1291,Mt St Mary's,2003,11,16,63.5185185185,69.6666666667
1291,Mt St Mary's,2004,10,19,67.5172413793,71.3793103448
1291,Mt St Mary's,2005,7,20,65.3703703704,71.7037037037
1291,Mt St Mary's,2006,13,17,64.6333333333,66.5
1291,Mt St Mary's,2007,11,20,65.2258064516,68.3870967742
1291,Mt St Mary's,2008,18,14,69.0625,66.5
1291,Mt St Mary's,2009,19,13,68.21875,62.8125
1291,Mt St Mary's,2010,16,15,65.9677419355,63.1935483871
1291,Mt St Mary's,2011,11,21,60.625,66.375
1291,Mt St Mary's,2012,8,21,60.275862069,67.1034482759
1291,Mt St Mary's,2013,18,14,69.78125,71.53125
1291,Mt St Mary's,2014,16,16,76.25,77.96875
1291,Mt St Mary's,2015,15,15,63.1,64.8333333333
1291,Mt St Mary's,2016,14,19,67.2121212121,69.1515151515
1291,Mt St Mary's,2017,19,15,68.3235294118,68.5882352941
1292,MTSU,1985,13,13,67.2307692308,67.1153846154
1292,MTSU,1986,18,9,79.7037037037,73.8518518519
1292,MTSU,1987,19,6,83.84,76.96
1292,MTSU,1988,18,10,79.6785714286,77.7857142857
1292,MTSU,1989,20,7,88.4814814815,79.8518518519
1292,MTSU,1990,10,15,76.32,79.12
1292,MTSU,1991,19,9,81.2142857143,76.0357142857
1292,MTSU,1992,12,11,75.7826086957,75.4782608696
1292,MTSU,1993,8,15,67.4347826087,73.1304347826
1292,MTSU,1994,7,19,70.6538461538,76.6923076923
1292,MTSU,1995,8,15,70.9565217391,77.8695652174
1292,MTSU,1996,13,12,74.68,73.72
1292,MTSU,1997,16,12,75.3214285714,73.8571428571
1292,MTSU,1998,15,9,71.6666666667,66.8333333333
1292,MTSU,1999,10,17,67.4074074074,71.4444444444
1292,MTSU,2000,13,13,76.4230769231,76.4230769231
1292,MTSU,2001,4,22,65.2692307692,75.1153846154
1292,MTSU,2002,12,15,64.2962962963,67.0
1292,MTSU,2003,14,14,68.3214285714,68.25
1292,MTSU,2004,15,12,68.6666666667,67.6296296296
1292,MTSU,2005,17,12,70.2068965517,66.4827586207
1292,MTSU,2006,15,12,69.8148148148,70.0740740741
1292,MTSU,2007,14,17,62.4193548387,64.2903225806
1292,MTSU,2008,16,15,67.3870967742,69.935483871
1292,MTSU,2009,17,14,69.6774193548,66.4838709677
1292,MTSU,2010,17,13,67.4333333333,64.0333333333
1292,MTSU,2011,15,16,68.6451612903,66.935483871
1292,MTSU,2012,24,6,71.4,62.0
1292,MTSU,2013,28,5,71.2424242424,57.7878787879
1292,MTSU,2014,22,9,68.4516129032,62.9032258065
1292,MTSU,2015,18,16,63.2941176471,62.3235294118
1292,MTSU,2016,22,9,72.3225806452,68.2258064516
1292,MTSU,2017,29,4,74.2121212121,63.303030303
1293,Murray St,1985,16,8,66.125,59.5833333333
1293,Murray St,1986,13,12,68.76,71.96
1293,Murray St,1987,9,15,68.4166666667,73.3333333333
1293,Murray St,1988,18,8,75.1153846154,69.1153846154
1293,Murray St,1989,17,10,75.8148148148,71.1111111111
1293,Murray St,1990,19,8,73.8148148148,71.2222222222
1293,Murray St,1991,23,7,78.7,69.2
1293,Murray St,1992,16,12,83.7142857143,80.3571428571
1293,Murray St,1993,16,12,82.8214285714,82.1071428571
1293,Murray St,1994,20,5,90.08,80.76
1293,Murray St,1995,18,8,84.3461538462,77.0384615385
1293,Murray St,1996,16,9,77.72,73.2
1293,Murray St,1997,17,9,77.3846153846,73.1923076923
1293,Murray St,1998,25,3,85.1428571429,70.6785714286
1293,Murray St,1999,25,5,79.5666666667,67.2
1293,Murray St,2000,22,9,79.0967741935,73.2903225806
1293,Murray St,2001,15,12,79.037037037,79.2592592593
1293,Murray St,2002,17,11,77.5357142857,74.25
1293,Murray St,2003,15,12,74.8518518519,69.5555555556
1293,Murray St,2004,25,5,80.8,69.4
1293,Murray St,2005,15,11,70.8076923077,66.3076923077
1293,Murray St,2006,23,6,71.1034482759,61.4137931034
1293,Murray St,2007,14,13,65.7037037037,66.3703703704
1293,Murray St,2008,16,13,72.3448275862,69.7931034483
1293,Murray St,2009,17,12,67.5517241379,63.6896551724
1293,Murray St,2010,28,4,76.09375,61.03125
1293,Murray St,2011,21,8,66.8965517241,60.9655172414
1293,Murray St,2012,27,1,74.2142857143,62.3571428571
1293,Murray St,2013,19,10,72.1724137931,68.0689655172
1293,Murray St,2014,16,11,76.2592592593,73.4444444444
1293,Murray St,2015,25,5,78.0,68.1666666667
